##-------------------------------------------------------
## This shell log has been generated by sg_shell:
##    On: Fri Jun 12 10:03:24 CST 2026
##    By: edauser
##
## Note: This log file may contain some non-printable
##       characters because it logs user inputs from
##       stdin as well
##-------------------------------------------------------


                        SpyGlass Predictive Analyzer (R)
                              Synopsys TestMAX(TM)
                            SpyGlass Fault Analysis

Checking Rule ReportRuleNotRun (Rule 62 of total 533) .... done (Time = 0.01s, Memory = 0.0K)
Checking Rule SGDC_generated_clock03 (Rule 63 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_generated_clock04 (Rule 64 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_generated_clock05 (Rule 65 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_quasi_static_style02 (Rule 66 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_syncresetstyle01 (Rule 67 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_network_allowed_cells01 (Rule 68 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_numflops01 (Rule 69 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_numflops07 (Rule 70 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_numflops08 (Rule 71 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_numflops09 (Rule 72 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_clocksense04 (Rule 73 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_reset_sense04 (Rule 74 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_reset_prop01 (Rule 75 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_sgclkgroup04 (Rule 76 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_clock_relation05a (Rule 77 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_clock_relation05b (Rule 78 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_sync_cell08a (Rule 79 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_sync_cell09a (Rule 80 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_glitch_free_mux_cell01 (Rule 81 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_qualifier06 (Rule 82 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_cdc_waive03 (Rule 83 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_qualifier15 (Rule 84 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_qualifier29 (Rule 85 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_allow_combo_logic01 (Rule 86 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_reset_filter_path01 (Rule 87 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_glitchfree_cell01 (Rule 88 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_cdc_false_path05 (Rule 89 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Param_clockreset05 (Rule 90 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Ac_sanity01 (Rule 91 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Ac_sanity06 (Rule 92 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Ac_license01 (Rule 93 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_reset_synchronizer07 (Rule 94 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_abstract_module02 (Rule 95 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule ReportStopSummary (Rule 96 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule ReportIgnoreSummary (Rule 97 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
 Analyzing source file "../../../IP/cpu_m1/rtl/def.vh" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/rfu.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/alu.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/bmu.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/dtcm.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/idu.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/ifu.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/lsu.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/csr.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/mul.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/div.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/forward.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/hazard.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/bp.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/ras.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/cdec.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/core.v" ....
 Analyzing source file "../../../IP/cpu_m1/rtl/cpu_m1_top.v" ....
 Elaborating Top Verilog Design Unit 'cpu_m1_top' ..... done
Checking Rule ElabSummary (Rule 98 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule ViolationLimitReached (Rule 99 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule ReportCheckDataSummary (Rule 100 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
 Reading waiver file "./cpu_m1_phase_p_cdc_rdc_xprop/cpu_m1_top/cdc/cdc_verify_struct/spyglass_spysch/constraint/spg_autogenerated_waivers.sgdc" ...
 Generating WAIVER file "./cpu_m1_phase_p_cdc_rdc_xprop/cpu_m1_top/cdc/cdc_verify_struct/spyglass_spysch/waiver/pragma2Waiver.swl" from pragmas in HDL source files ....
Checking Rule DetectTopDesignUnits (Rule 101 of total 533)
 Detected 1 top level design units:
     cpu_m1_top
 .... done (Time = 0.00s, Memory = 0.0K)
Performing semantic checks on SGDC contents
Checking Rule SGDC_testmode03 (Rule 102 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule PECHECK09 (Rule 103 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule ReportObsoletePragmas (Rule 104 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule ReportCksum (Rule 105 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule GenerateConfMap (Rule 106 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule HdlLibDuCheck (Rule 107 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Ac_multitop01 (Rule 108 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule RtlDesignInfo (Rule 109 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Ac_sanity05 (Rule 110 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Ac_sanity05 (Rule 111 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Pragma_setupa (Rule 112 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule Pragma_setupb (Rule 113 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule CheckCelldefine (Rule 114 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_waive23 (Rule 115 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_waive26 (Rule 116 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_waive27 (Rule 117 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_waive29 (Rule 118 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_numflops12 (Rule 119 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule SGDC_sync_cell11 (Rule 120 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule _metaDeltaDelay (Rule 121 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule _metaDeltaDelay (Rule 122 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule _deltaDelay (Rule 123 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking Rule _deltaDelay (Rule 124 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit cpu_m1_top
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit core
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit cdec
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit bp
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit ras
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit ifu
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit idu
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit rfu
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit forward
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Prereqs_ConstantInput-ML (Rule 126 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule GenTopLevelBlocksForAutoSoc (Rule 127 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule Ac_classify_param01 (Rule 128 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 129 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
    Checking Rule AcOvlRtl (Rule 130 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
Checking ELABDU Rules for designUnit bmu
    Checking Rule Prereqs_ConstantInput-ML (Rule 125 of total 533) .... done (Time = 0.00s, Memory = 0.0K)
