(2026-06-09 23:11:21),0.0488229,0,end,1447.92,525,DfgBuild: NldfgBuild : 
(2026-06-09 23:11:21),0.0488233,0,start,1447.92,525,StaticCheck: StaticCheckProcess : 
(2026-06-09 23:11:21),0.0488242,0,start,1447.92,525,StaticCheck: NldfgFlatDesign : 
(2026-06-09 23:11:21),0.0488245,0,end,1447.92,525,StaticCheck: NldfgFlatDesign : 
(2026-06-09 23:11:21),0.0488248,0,start,1447.92,525,StaticCheck: CombLoopCheck  : 
(2026-06-09 23:11:21),0.048825,0,start,1447.92,525,CombLoop : Topo Order 
(2026-06-09 23:11:21),0.0488261,0,end,1447.92,525,CombLoop : Topo Order 
(2026-06-09 23:11:21),0.0488264,0,start,1447.92,525,CombLoop : Compute Segments 
(2026-06-09 23:11:21),0.0488266,0,end,1447.92,525,CombLoop : Compute Segments 
(2026-06-09 23:11:21),0.0488269,0,end,1447.92,525,StaticCheck: CombLoopCheck  : 
(2026-06-09 23:11:21),0.0488271,0,start,1447.92,525,StaticCheck: MultiDriverCheck  : 
(2026-06-09 23:11:21),0.0488275,0,end,1447.92,525,StaticCheck: MultiDriverCheck  : 
(2026-06-09 23:11:21),0.0488278,0,end,1447.92,525,StaticCheck: StaticCheckProcess : 
(2026-06-09 23:11:21),0.048828,0,start,1447.92,525,DfgBuild: DfgRemodel : 
(2026-06-09 23:11:21),0.0488467,0,end,1447.92,525,DfgBuild: DfgRemodel : 
(2026-06-09 23:11:21),0.0488481,0,end,1447.92,516,Check: FormalModel : 
(2026-06-09 23:11:21),0.0488489,0,end,1447.92,516,Check: BuildFormal : 
(2026-06-09 23:11:21),0.0488492,0,start,1447.92,516,Check: GCDB : 
(2026-06-09 23:11:21),0.048853,0,end,1447.92,516,Check: GCDB : 
(2026-06-09 23:11:21),0.0488665,0,start,1447.92,516,Check: Tanglewood : 
(2026-06-09 23:11:21),0.0491054,0,start,1447.92,516,perf_diagnostics_alerts: report_fv : 
(2026-06-09 23:11:21),0.0491622,0,end,1447.92,518,perf_diagnostics_alerts: report_fv : 
(2026-06-09 23:11:21),0.0491693,0,start,1447.92,518,orc_perf_debug diagnostics: orc_perf_debug -mode lite : 
(2026-06-09 23:11:21),0.0491733,0,end,1447.92,518,orc_perf_debug diagnostics: orc_perf_debug -mode lite : 
(2026-06-09 23:11:21),0.0491783,0,end,1447.92,518,Check: Tanglewood : 
(2026-06-09 23:11:21),0.0491787,0,end,1447.92,518,Check: check_fv : 
(2026-06-09 23:11:25),0.112053,0,start,1447.92,518,perf_diagnostics_alerts: report_fv : 
(2026-06-09 23:11:25),0.112116,0,end,1447.92,518,perf_diagnostics_alerts: report_fv : 
(2026-06-09 23:11:25),0.112117,0,start,1447.92,518,orc_perf_debug diagnostics: orc_perf_debug -mode lite : 
(2026-06-09 23:11:25),0.112141,0,end,1447.92,518,orc_perf_debug diagnostics: orc_perf_debug -mode lite : 
